"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark","laborforce","emplab","unemp","unemprate"
"06","01","000000","California","1990","01","00","Not adj","Not Prelim","2008",15168500,14294100,874400,5.8
"06","01","000000","California","1990","01","00","Not adj","Not Prelim","2009",15168500,14294100,874400,5.8
"06","01","000000","California","1990","01","00","Adj","Not Prelim","2008",15168500,14294100,874400,5.8
"06","01","000000","California","1990","03","01","Not adj","Not Prelim","2008",15092800,14244400,848500,5.6
"06","01","000000","California","1990","03","01","Not adj","Not Prelim","2009",15092800,14244400,848500,5.6
"06","01","000000","California","1990","03","01","Adj","Not Prelim","2008",14966400,14199400,767000,5.1
"06","01","000000","California","1990","03","01","Adj","Not Prelim","2009",14970700,14194500,776200,5.2
"06","01","000000","California","1990","03","02","Not adj","Not Prelim","2008",15129600,14284200,845300,5.6
"06","01","000000","California","1990","03","02","Not adj","Not Prelim","2009",15129600,14284200,845300,5.6
"06","01","000000","California","1990","03","02","Adj","Not Prelim","2008",15042100,14261400,780700,5.2
"06","01","000000","California","1990","03","02","Adj","Not Prelim","2009",15102600,14316500,786000,5.2
"06","01","000000","California","1990","03","03","Not adj","Not Prelim","2008",15163000,14345000,818000,5.4
"06","01","000000","California","1990","03","03","Not adj","Not Prelim","2009",15163000,14345000,818000,5.4
"06","01","000000","California","1990","03","03","Adj","Not Prelim","2008",15117200,14314800,802400,5.3
"06","01","000000","California","1990","03","03","Adj","Not Prelim","2009",15210300,14413300,797100,5.2
"06","01","000000","California","1990","03","04","Not adj","Not Prelim","2008",15143000,14335400,807600,5.3
"06","01","000000","California","1990","03","04","Not adj","Not Prelim","2009",15143000,14335400,807600,5.3
"06","01","000000","California","1990","03","04","Adj","Not Prelim","2008",15168000,14346600,821400,5.4
"06","01","000000","California","1990","03","04","Adj","Not Prelim","2009",15281000,14471100,809900,5.3
"06","01","000000","California","1990","03","05","Not adj","Not Prelim","2008",15235000,14435400,799600,5.2
"06","01","000000","California","1990","03","05","Not adj","Not Prelim","2009",15235000,14435400,799600,5.2
"06","01","000000","California","1990","03","05","Adj","Not Prelim","2008",15231300,14396200,835100,5.5
"06","01","000000","California","1990","03","05","Adj","Not Prelim","2009",15308700,14484700,824000,5.4
"06","01","000000","California","1990","03","06","Not adj","Not Prelim","2008",15302500,14500800,801700,5.2
"06","01","000000","California","1990","03","06","Not adj","Not Prelim","2009",15302500,14500800,801700,5.2
"06","01","000000","California","1990","03","06","Adj","Not Prelim","2008",15248000,14417500,830600,5.4
"06","01","000000","California","1990","03","06","Adj","Not Prelim","2009",15296300,14456000,840400,5.5
"06","01","000000","California","1990","03","07","Not adj","Not Prelim","2008",15445200,14525500,919700,6.0
"06","01","000000","California","1990","03","07","Not adj","Not Prelim","2009",15445200,14525500,919700,6.0
"06","01","000000","California","1990","03","07","Adj","Not Prelim","2008",15249900,14394500,855400,5.6
"06","01","000000","California","1990","03","07","Adj","Not Prelim","2009",15257000,14396100,860900,5.6
"06","01","000000","California","1990","03","08","Not adj","Not Prelim","2008",15391900,14520700,871200,5.7
"06","01","000000","California","1990","03","08","Not adj","Not Prelim","2009",15391900,14520700,871200,5.7
"06","01","000000","California","1990","03","08","Adj","Not Prelim","2008",15245300,14360900,884400,5.8
"06","01","000000","California","1990","03","08","Adj","Not Prelim","2009",15202200,14315400,886800,5.8
"06","01","000000","California","1990","03","09","Not adj","Not Prelim","2008",15016600,14121800,894800,6.0
"06","01","000000","California","1990","03","09","Not adj","Not Prelim","2009",15016600,14121800,894800,6.0
"06","01","000000","California","1990","03","09","Adj","Not Prelim","2008",15192100,14275900,916200,6.0
"06","01","000000","California","1990","03","09","Adj","Not Prelim","2009",15136100,14217300,918700,6.1
"06","01","000000","California","1990","03","10","Not adj","Not Prelim","2008",15057100,14155600,901500,6.0
"06","01","000000","California","1990","03","10","Not adj","Not Prelim","2009",15057100,14155600,901500,6.0
"06","01","000000","California","1990","03","10","Adj","Not Prelim","2008",15194300,14239600,954700,6.3
"06","01","000000","California","1990","03","10","Adj","Not Prelim","2009",15075400,14118500,956900,6.3
"06","01","000000","California","1990","03","11","Not adj","Not Prelim","2008",15032300,14041900,990400,6.6
"06","01","000000","California","1990","03","11","Not adj","Not Prelim","2009",15032300,14041900,990400,6.6
"06","01","000000","California","1990","03","11","Adj","Not Prelim","2008",15199600,14189100,1010500,6.6
"06","01","000000","California","1990","03","11","Adj","Not Prelim","2009",15034900,14036900,998000,6.6
"06","01","000000","California","1990","03","12","Not adj","Not Prelim","2008",15013500,14018800,994700,6.6
"06","01","000000","California","1990","03","12","Not adj","Not Prelim","2009",15013500,14018800,994700,6.6
"06","01","000000","California","1990","03","12","Adj","Not Prelim","2008",15168100,14133500,1034600,6.8
"06","01","000000","California","1990","03","12","Adj","Not Prelim","2009",15020200,13981700,1038500,6.9
"06","01","000000","California","1991","01","00","Not adj","Not Prelim","2008",15105400,13931700,1173700,7.8
"06","01","000000","California","1991","01","00","Not adj","Not Prelim","2009",15105400,13931700,1173700,7.8
"06","01","000000","California","1991","01","00","Adj","Not Prelim","2008",15105400,13931700,1173700,7.8
"06","01","000000","California","1991","03","01","Not adj","Not Prelim","2008",14958800,13821000,1137800,7.6
"06","01","000000","California","1991","03","01","Not adj","Not Prelim","2009",14958800,13821000,1137800,7.6
"06","01","000000","California","1991","03","01","Adj","Not Prelim","2008",15135800,14063100,1072600,7.1
"06","01","000000","California","1991","03","01","Adj","Not Prelim","2009",15027800,13950400,1077400,7.2
"06","01","000000","California","1991","03","02","Not adj","Not Prelim","2008",15035600,13833500,1202000,8.0
"06","01","000000","California","1991","03","02","Not adj","Not Prelim","2009",15035600,13833500,1202000,8.0
"06","01","000000","California","1991","03","02","Adj","Not Prelim","2008",15131400,14024100,1107300,7.3
"06","01","000000","California","1991","03","02","Adj","Not Prelim","2009",15049700,13935800,1113900,7.4
"06","01","000000","California","1991","03","03","Not adj","Not Prelim","2008",15038200,13837600,1200700,8.0
"06","01","000000","California","1991","03","03","Not adj","Not Prelim","2009",15038200,13837600,1200700,8.0
"06","01","000000","California","1991","03","03","Adj","Not Prelim","2008",15111300,13957100,1154200,7.6
"06","01","000000","California","1991","03","03","Adj","Not Prelim","2009",15072700,13928600,1144100,7.6
"06","01","000000","California","1991","03","04","Not adj","Not Prelim","2008",15031200,13916200,1115100,7.4
"06","01","000000","California","1991","03","04","Not adj","Not Prelim","2009",15031200,13916200,1115100,7.4
"06","01","000000","California","1991","03","04","Adj","Not Prelim","2008",15105200,13935000,1170100,7.7
"06","01","000000","California","1991","03","04","Adj","Not Prelim","2009",15090800,13925600,1165200,7.7
"06","01","000000","California","1991","03","05","Not adj","Not Prelim","2008",15020200,13874800,1145400,7.6
"06","01","000000","California","1991","03","05","Not adj","Not Prelim","2009",15020200,13874800,1145400,7.6
"06","01","000000","California","1991","03","05","Adj","Not Prelim","2008",15065200,13891800,1173400,7.8
"06","01","000000","California","1991","03","05","Adj","Not Prelim","2009",15106300,13929500,1176900,7.8
"06","01","000000","California","1991","03","06","Not adj","Not Prelim","2008",15163700,13980800,1182900,7.8
"06","01","000000","California","1991","03","06","Not adj","Not Prelim","2009",15163700,13980800,1182900,7.8
"06","01","000000","California","1991","03","06","Adj","Not Prelim","2008",15054500,13884200,1170300,7.8
"06","01","000000","California","1991","03","06","Adj","Not Prelim","2009",15117400,13936300,1181100,7.8
"06","01","000000","California","1991","03","07","Not adj","Not Prelim","2008",15269300,14030100,1239100,8.1
"06","01","000000","California","1991","03","07","Not adj","Not Prelim","2009",15269300,14030100,1239100,8.1
"06","01","000000","California","1991","03","07","Adj","Not Prelim","2008",15063100,13886500,1176600,7.8
"06","01","000000","California","1991","03","07","Adj","Not Prelim","2009",15123000,13942200,1180800,7.8
"06","01","000000","California","1991","03","08","Not adj","Not Prelim","2008",15192500,14038500,1154100,7.6
"06","01","000000","California","1991","03","08","Not adj","Not Prelim","2009",15192500,14038500,1154100,7.6
"06","01","000000","California","1991","03","08","Adj","Not Prelim","2008",15087100,13908800,1178300,7.8
"06","01","000000","California","1991","03","08","Adj","Not Prelim","2009",15124700,13944000,1180700,7.8
"06","01","000000","California","1991","03","09","Not adj","Not Prelim","2008",15154900,13999400,1155500,7.6
"06","01","000000","California","1991","03","09","Not adj","Not Prelim","2009",15154900,13999400,1155500,7.6
"06","01","000000","California","1991","03","09","Adj","Not Prelim","2008",15090800,13900500,1190300,7.9
"06","01","000000","California","1991","03","09","Adj","Not Prelim","2009",15127500,13940200,1187300,7.8
"06","01","000000","California","1991","03","10","Not adj","Not Prelim","2008",15165000,14006800,1158300,7.6
"06","01","000000","California","1991","03","10","Not adj","Not Prelim","2009",15165000,14006800,1158300,7.6
"06","01","000000","California","1991","03","10","Adj","Not Prelim","2008",15114300,13913000,1201200,7.9
"06","01","000000","California","1991","03","10","Adj","Not Prelim","2009",15134700,13929900,1204800,8.0
"06","01","000000","California","1991","03","11","Not adj","Not Prelim","2008",15132000,13942800,1189200,7.9
"06","01","000000","California","1991","03","11","Not adj","Not Prelim","2009",15132000,13942800,1189200,7.9
"06","01","000000","California","1991","03","11","Adj","Not Prelim","2008",15137700,13911200,1226500,8.1
"06","01","000000","California","1991","03","11","Adj","Not Prelim","2009",15147500,13914800,1232700,8.1
"06","01","000000","California","1991","03","12","Not adj","Not Prelim","2008",15103100,13898700,1204300,8.0
"06","01","000000","California","1991","03","12","Not adj","Not Prelim","2009",15103100,13898700,1204300,8.0
"06","01","000000","California","1991","03","12","Adj","Not Prelim","2008",15168400,13904700,1263700,8.3
"06","01","000000","California","1991","03","12","Adj","Not Prelim","2009",15164000,13897600,1266400,8.4
"06","01","000000","California","1992","01","00","Not adj","Not Prelim","2008",15309800,13874200,1435600,9.4
"06","01","000000","California","1992","01","00","Not adj","Not Prelim","2009",15309800,13874200,1435600,9.4
"06","01","000000","California","1992","01","00","Adj","Not Prelim","2008",15309800,13874200,1435600,9.4
"06","01","000000","California","1992","03","01","Not adj","Not Prelim","2008",15143700,13755000,1388800,9.2
"06","01","000000","California","1992","03","01","Not adj","Not Prelim","2009",15143700,13755000,1388800,9.2
"06","01","000000","California","1992","03","01","Adj","Not Prelim","2008",15188700,13893000,1295700,8.5
"06","01","000000","California","1992","03","01","Adj","Not Prelim","2009",15185100,13884100,1301000,8.6
"06","01","000000","California","1992","03","02","Not adj","Not Prelim","2008",15205800,13756300,1449500,9.5
"06","01","000000","California","1992","03","02","Not adj","Not Prelim","2009",15205800,13756300,1449500,9.5
"06","01","000000","California","1992","03","02","Adj","Not Prelim","2008",15244000,13878800,1365200,9.0
"06","01","000000","California","1992","03","02","Adj","Not Prelim","2009",15211800,13877100,1334700,8.8
"06","01","000000","California","1992","03","03","Not adj","Not Prelim","2008",15215800,13811300,1404600,9.2
"06","01","000000","California","1992","03","03","Not adj","Not Prelim","2009",15215800,13811300,1404600,9.2
"06","01","000000","California","1992","03","03","Adj","Not Prelim","2008",15257700,13897200,1360500,8.9
"06","01","000000","California","1992","03","03","Adj","Not Prelim","2009",15245500,13879400,1366100,9.0
"06","01","000000","California","1992","03","04","Not adj","Not Prelim","2008",15161500,13852200,1309300,8.6
"06","01","000000","California","1992","03","04","Not adj","Not Prelim","2009",15161500,13852200,1309300,8.6
"06","01","000000","California","1992","03","04","Adj","Not Prelim","2008",15278800,13913200,1365600,8.9
"06","01","000000","California","1992","03","04","Adj","Not Prelim","2009",15285300,13889800,1395600,9.1
"06","01","000000","California","1992","03","05","Not adj","Not Prelim","2008",15230700,13878700,1352100,8.9
"06","01","000000","California","1992","03","05","Not adj","Not Prelim","2009",15230700,13878700,1352100,8.9
"06","01","000000","California","1992","03","05","Adj","Not Prelim","2008",15296800,13893100,1403700,9.2
"06","01","000000","California","1992","03","05","Adj","Not Prelim","2009",15322900,13900700,1422100,9.3
"06","01","000000","California","1992","03","06","Not adj","Not Prelim","2008",15421000,13946400,1474600,9.6
"06","01","000000","California","1992","03","06","Not adj","Not Prelim","2009",15421000,13946400,1474600,9.6
"06","01","000000","California","1992","03","06","Adj","Not Prelim","2008",15341200,13896700,1444500,9.4
"06","01","000000","California","1992","03","06","Adj","Not Prelim","2009",15350900,13905400,1445500,9.4
"06","01","000000","California","1992","03","07","Not adj","Not Prelim","2008",15552100,14020800,1531200,9.8
"06","01","000000","California","1992","03","07","Not adj","Not Prelim","2009",15552100,14020800,1531200,9.8
"06","01","000000","California","1992","03","07","Adj","Not Prelim","2008",15365300,13901100,1464100,9.5
"06","01","000000","California","1992","03","07","Adj","Not Prelim","2009",15366200,13900800,1465400,9.5
"06","01","000000","California","1992","03","08","Not adj","Not Prelim","2008",15493400,14026300,1467100,9.5
"06","01","000000","California","1992","03","08","Not adj","Not Prelim","2009",15493400,14026300,1467100,9.5
"06","01","000000","California","1992","03","08","Adj","Not Prelim","2008",15377000,13891400,1485600,9.7
"06","01","000000","California","1992","03","08","Adj","Not Prelim","2009",15367000,13886700,1480300,9.6
"06","01","000000","California","1992","03","09","Not adj","Not Prelim","2008",15360200,13898600,1461600,9.5
"06","01","000000","California","1992","03","09","Not adj","Not Prelim","2009",15360200,13898600,1461600,9.5
"06","01","000000","California","1992","03","09","Adj","Not Prelim","2008",15356700,13852200,1504600,9.8
"06","01","000000","California","1992","03","09","Adj","Not Prelim","2009",15355800,13865700,1490000,9.7
"06","01","000000","California","1992","03","10","Not adj","Not Prelim","2008",15314400,13883800,1430600,9.3
"06","01","000000","California","1992","03","10","Not adj","Not Prelim","2009",15314400,13883800,1430600,9.3
"06","01","000000","California","1992","03","10","Adj","Not Prelim","2008",15343600,13831800,1511800,9.9
"06","01","000000","California","1992","03","10","Adj","Not Prelim","2009",15338600,13842800,1495800,9.8
"06","01","000000","California","1992","03","11","Not adj","Not Prelim","2008",15331300,13835000,1496300,9.8
"06","01","000000","California","1992","03","11","Not adj","Not Prelim","2009",15331300,13835000,1496300,9.8
"06","01","000000","California","1992","03","11","Adj","Not Prelim","2008",15335000,13825400,1509600,9.8
"06","01","000000","California","1992","03","11","Adj","Not Prelim","2009",15319500,13819700,1499800,9.8
"06","01","000000","California","1992","03","12","Not adj","Not Prelim","2008",15288200,13826700,1461500,9.6
"06","01","000000","California","1992","03","12","Not adj","Not Prelim","2009",15288200,13826700,1461500,9.6
"06","01","000000","California","1992","03","12","Adj","Not Prelim","2008",15333300,13817000,1516300,9.9
"06","01","000000","California","1992","03","12","Adj","Not Prelim","2009",15301900,13799300,1502600,9.8
"06","01","000000","California","1993","01","00","Not adj","Not Prelim","2008",15264500,13808300,1456200,9.5
"06","01","000000","California","1993","01","00","Not adj","Not Prelim","2009",15264500,13808300,1456200,9.5
"06","01","000000","California","1993","01","00","Adj","Not Prelim","2008",15264500,13808300,1456200,9.5
"06","01","000000","California","1993","03","01","Not adj","Not Prelim","2008",15217200,13634300,1582900,10.4
"06","01","000000","California","1993","03","01","Not adj","Not Prelim","2009",15217200,13634300,1582900,10.4
"06","01","000000","California","1993","03","01","Adj","Not Prelim","2008",15316800,13802300,1514500,9.9
"06","01","000000","California","1993","03","01","Adj","Not Prelim","2009",15287000,13784700,1502300,9.8
"06","01","000000","California","1993","03","02","Not adj","Not Prelim","2008",15268800,13679000,1589800,10.4
"06","01","000000","California","1993","03","02","Not adj","Not Prelim","2009",15268800,13679000,1589800,10.4
"06","01","000000","California","1993","03","02","Adj","Not Prelim","2008",15293200,13793300,1499900,9.8
"06","01","000000","California","1993","03","02","Adj","Not Prelim","2009",15276100,13777500,1498600,9.8
"06","01","000000","California","1993","03","03","Not adj","Not Prelim","2008",15219400,13696900,1522500,10.0
"06","01","000000","California","1993","03","03","Not adj","Not Prelim","2009",15219400,13696900,1522500,10.0
"06","01","000000","California","1993","03","03","Adj","Not Prelim","2008",15278500,13792400,1486100,9.7
"06","01","000000","California","1993","03","03","Adj","Not Prelim","2009",15272600,13779800,1492800,9.8
"06","01","000000","California","1993","03","04","Not adj","Not Prelim","2008",15121600,13698100,1423400,9.4
"06","01","000000","California","1993","03","04","Not adj","Not Prelim","2009",15121600,13698100,1423400,9.4
"06","01","000000","California","1993","03","04","Adj","Not Prelim","2008",15280600,13817700,1462800,9.6
"06","01","000000","California","1993","03","04","Adj","Not Prelim","2009",15276300,13791400,1484900,9.7
"06","01","000000","California","1993","03","05","Not adj","Not Prelim","2008",15211700,13803000,1408600,9.3
"06","01","000000","California","1993","03","05","Not adj","Not Prelim","2009",15211700,13803000,1408600,9.3
"06","01","000000","California","1993","03","05","Adj","Not Prelim","2008",15269400,13805700,1463800,9.6
"06","01","000000","California","1993","03","05","Adj","Not Prelim","2009",15284900,13808000,1476900,9.7
"06","01","000000","California","1993","03","06","Not adj","Not Prelim","2008",15331500,13853700,1477800,9.6
"06","01","000000","California","1993","03","06","Not adj","Not Prelim","2009",15331500,13853700,1477800,9.6
"06","01","000000","California","1993","03","06","Adj","Not Prelim","2008",15257600,13794200,1463400,9.6
"06","01","000000","California","1993","03","06","Adj","Not Prelim","2009",15293600,13823200,1470400,9.6
"06","01","000000","California","1993","03","07","Not adj","Not Prelim","2008",15468100,13926000,1542100,10.0
"06","01","000000","California","1993","03","07","Not adj","Not Prelim","2009",15468100,13926000,1542100,10.0
"06","01","000000","California","1993","03","07","Adj","Not Prelim","2008",15269900,13821500,1448400,9.5
"06","01","000000","California","1993","03","07","Adj","Not Prelim","2009",15293800,13832100,1461700,9.6
"06","01","000000","California","1993","03","08","Not adj","Not Prelim","2008",15399000,13971600,1427400,9.3
"06","01","000000","California","1993","03","08","Not adj","Not Prelim","2009",15399000,13971600,1427400,9.3
"06","01","000000","California","1993","03","08","Adj","Not Prelim","2008",15257100,13821800,1435300,9.4
"06","01","000000","California","1993","03","08","Adj","Not Prelim","2009",15283300,13833500,1449900,9.5
"06","01","000000","California","1993","03","09","Not adj","Not Prelim","2008",15229400,13833300,1396200,9.2
"06","01","000000","California","1993","03","09","Not adj","Not Prelim","2009",15229400,13833300,1396200,9.2
"06","01","000000","California","1993","03","09","Adj","Not Prelim","2008",15241100,13806900,1434200,9.4
"06","01","000000","California","1993","03","09","Adj","Not Prelim","2009",15268400,13832000,1436500,9.4
"06","01","000000","California","1993","03","10","Not adj","Not Prelim","2008",15282100,13869100,1413000,9.2
"06","01","000000","California","1993","03","10","Not adj","Not Prelim","2009",15282100,13869100,1413000,9.2
"06","01","000000","California","1993","03","10","Adj","Not Prelim","2008",15229700,13794400,1435300,9.4
"06","01","000000","California","1993","03","10","Adj","Not Prelim","2009",15256500,13832000,1424500,9.3
"06","01","000000","California","1993","03","11","Not adj","Not Prelim","2008",15228100,13856900,1371200,9.0
"06","01","000000","California","1993","03","11","Not adj","Not Prelim","2009",15228100,13856900,1371200,9.0
"06","01","000000","California","1993","03","11","Adj","Not Prelim","2008",15225100,13807300,1417800,9.3
"06","01","000000","California","1993","03","11","Adj","Not Prelim","2009",15253400,13836000,1417400,9.3
"06","01","000000","California","1993","03","12","Not adj","Not Prelim","2008",15197600,13877700,1319900,8.7
"06","01","000000","California","1993","03","12","Not adj","Not Prelim","2009",15197600,13877700,1319900,8.7
"06","01","000000","California","1993","03","12","Adj","Not Prelim","2008",15255600,13842300,1413300,9.3
"06","01","000000","California","1993","03","12","Adj","Not Prelim","2009",15260800,13846300,1414600,9.3
"06","01","000000","California","1994","01","00","Not adj","Not Prelim","2008",15271000,13953900,1317200,8.6
"06","01","000000","California","1994","01","00","Not adj","Not Prelim","2009",15271000,13953900,1317200,8.6
"06","01","000000","California","1994","01","00","Adj","Not Prelim","2008",15271000,13953900,1317200,8.6
"06","01","000000","California","1994","03","01","Not adj","Not Prelim","2008",15257500,13728600,1528900,10.0
"06","01","000000","California","1994","03","01","Not adj","Not Prelim","2009",15257500,13728600,1528900,10.0
"06","01","000000","California","1994","03","01","Adj","Not Prelim","2008",15283700,13865300,1418400,9.3
"06","01","000000","California","1994","03","01","Adj","Not Prelim","2009",15272900,13861500,1411400,9.2
"06","01","000000","California","1994","03","02","Not adj","Not Prelim","2008",15300800,13804600,1496200,9.8
"06","01","000000","California","1994","03","02","Not adj","Not Prelim","2009",15300800,13804600,1496200,9.8
"06","01","000000","California","1994","03","02","Adj","Not Prelim","2008",15308000,13895000,1413000,9.2
"06","01","000000","California","1994","03","02","Adj","Not Prelim","2009",15282000,13878300,1403700,9.2
"06","01","000000","California","1994","03","03","Not adj","Not Prelim","2008",15241100,13802400,1438700,9.4
"06","01","000000","California","1994","03","03","Not adj","Not Prelim","2009",15241100,13802400,1438700,9.4
"06","01","000000","California","1994","03","03","Adj","Not Prelim","2008",15301200,13917500,1383800,9.0
"06","01","000000","California","1994","03","03","Adj","Not Prelim","2009",15283700,13893200,1390400,9.1
"06","01","000000","California","1994","03","04","Not adj","Not Prelim","2008",15180200,13836200,1344000,8.9
"06","01","000000","California","1994","03","04","Not adj","Not Prelim","2009",15180200,13836200,1344000,8.9
"06","01","000000","California","1994","03","04","Adj","Not Prelim","2008",15284700,13921400,1363300,8.9
"06","01","000000","California","1994","03","04","Adj","Not Prelim","2009",15277600,13904800,1372800,9.0
"06","01","000000","California","1994","03","05","Not adj","Not Prelim","2008",15224700,13959100,1265700,8.3
"06","01","000000","California","1994","03","05","Not adj","Not Prelim","2009",15224700,13959100,1265700,8.3
"06","01","000000","California","1994","03","05","Adj","Not Prelim","2008",15310400,13950500,1359900,8.9
"06","01","000000","California","1994","03","05","Adj","Not Prelim","2009",15268600,13915800,1352900,8.9
"06","01","000000","California","1994","03","06","Not adj","Not Prelim","2008",15267700,13946300,1321400,8.7
"06","01","000000","California","1994","03","06","Not adj","Not Prelim","2009",15267700,13946300,1321400,8.7
"06","01","000000","California","1994","03","06","Adj","Not Prelim","2008",15277100,13938600,1338500,8.8
"06","01","000000","California","1994","03","06","Adj","Not Prelim","2009",15261800,13928900,1332900,8.7
"06","01","000000","California","1994","03","07","Not adj","Not Prelim","2008",15389300,13995900,1393500,9.1
"06","01","000000","California","1994","03","07","Not adj","Not Prelim","2009",15389300,13995900,1393500,9.1
"06","01","000000","California","1994","03","07","Adj","Not Prelim","2008",15269900,13949300,1320600,8.6
"06","01","000000","California","1994","03","07","Adj","Not Prelim","2009",15260400,13947600,1312900,8.6
"06","01","000000","California","1994","03","08","Not adj","Not Prelim","2008",15382700,14073400,1309400,8.5
"06","01","000000","California","1994","03","08","Not adj","Not Prelim","2009",15382700,14073400,1309400,8.5
"06","01","000000","California","1994","03","08","Adj","Not Prelim","2008",15262200,13961300,1300800,8.5
"06","01","000000","California","1994","03","08","Adj","Not Prelim","2009",15262900,13971200,1291700,8.5
"06","01","000000","California","1994","03","09","Not adj","Not Prelim","2008",15255500,14023300,1232300,8.1
"06","01","000000","California","1994","03","09","Not adj","Not Prelim","2009",15255500,14023300,1232300,8.1
"06","01","000000","California","1994","03","09","Adj","Not Prelim","2008",15251100,13989200,1261900,8.3
"06","01","000000","California","1994","03","09","Adj","Not Prelim","2009",15264700,13998000,1266700,8.3
"06","01","000000","California","1994","03","10","Not adj","Not Prelim","2008",15317300,14116600,1200700,7.8
"06","01","000000","California","1994","03","10","Not adj","Not Prelim","2009",15317300,14116600,1200700,7.8
"06","01","000000","California","1994","03","10","Adj","Not Prelim","2008",15255900,14020300,1235700,8.1
"06","01","000000","California","1994","03","10","Adj","Not Prelim","2009",15261900,14024200,1237700,8.1
"06","01","000000","California","1994","03","11","Not adj","Not Prelim","2008",15254900,14084900,1170000,7.7
"06","01","000000","California","1994","03","11","Not adj","Not Prelim","2009",15254900,14084900,1170000,7.7
"06","01","000000","California","1994","03","11","Adj","Not Prelim","2008",15230100,14019800,1210300,7.9
"06","01","000000","California","1994","03","11","Adj","Not Prelim","2009",15256000,14046900,1209000,7.9
"06","01","000000","California","1994","03","12","Not adj","Not Prelim","2008",15180600,14075100,1105600,7.3
"06","01","000000","California","1994","03","12","Not adj","Not Prelim","2009",15180600,14075100,1105600,7.3
"06","01","000000","California","1994","03","12","Adj","Not Prelim","2008",15218200,14018300,1199900,7.9
"06","01","000000","California","1994","03","12","Adj","Not Prelim","2009",15248800,14061000,1187800,7.8
"06","01","000000","California","1995","01","00","Not adj","Not Prelim","2008",15263600,14062400,1201200,7.9
"06","01","000000","California","1995","01","00","Not adj","Not Prelim","2009",15263600,14062400,1201200,7.9
"06","01","000000","California","1995","01","00","Adj","Not Prelim","2008",15263600,14062400,1201200,7.9
"06","01","000000","California","1995","03","01","Not adj","Not Prelim","2008",15169800,13878100,1291700,8.5
"06","01","000000","California","1995","03","01","Not adj","Not Prelim","2009",15169800,13878100,1291700,8.5
"06","01","000000","California","1995","03","01","Adj","Not Prelim","2008",15223600,13991000,1232600,8.1
"06","01","000000","California","1995","03","01","Adj","Not Prelim","2009",15241100,14062700,1178400,7.7
"06","01","000000","California","1995","03","02","Not adj","Not Prelim","2008",15196900,13970700,1226200,8.1
"06","01","000000","California","1995","03","02","Not adj","Not Prelim","2009",15196900,13970700,1226200,8.1
"06","01","000000","California","1995","03","02","Adj","Not Prelim","2008",15220100,14025900,1194200,7.8
"06","01","000000","California","1995","03","02","Adj","Not Prelim","2009",15236200,14055600,1180600,7.7
"06","01","000000","California","1995","03","03","Not adj","Not Prelim","2008",15186900,13978700,1208200,8.0
"06","01","000000","California","1995","03","03","Not adj","Not Prelim","2009",15186900,13978700,1208200,8.0
"06","01","000000","California","1995","03","03","Adj","Not Prelim","2008",15208900,14016100,1192800,7.8
"06","01","000000","California","1995","03","03","Adj","Not Prelim","2009",15234800,14044600,1190200,7.8
"06","01","000000","California","1995","03","04","Not adj","Not Prelim","2008",15187700,13989800,1197900,7.9
"06","01","000000","California","1995","03","04","Not adj","Not Prelim","2009",15187700,13989800,1197900,7.9
"06","01","000000","California","1995","03","04","Adj","Not Prelim","2008",15218900,14027900,1191000,7.8
"06","01","000000","California","1995","03","04","Adj","Not Prelim","2009",15236200,14033900,1202200,7.9
"06","01","000000","California","1995","03","05","Not adj","Not Prelim","2008",15149000,13989700,1159400,7.7
"06","01","000000","California","1995","03","05","Not adj","Not Prelim","2009",15149000,13989700,1159400,7.7
"06","01","000000","California","1995","03","05","Adj","Not Prelim","2008",15221400,14020100,1201400,7.9
"06","01","000000","California","1995","03","05","Adj","Not Prelim","2009",15240800,14028500,1212300,8.0
"06","01","000000","California","1995","03","06","Not adj","Not Prelim","2008",15244500,14044200,1200300,7.9
"06","01","000000","California","1995","03","06","Not adj","Not Prelim","2009",15244500,14044200,1200300,7.9
"06","01","000000","California","1995","03","06","Adj","Not Prelim","2008",15254700,14058100,1196600,7.8
"06","01","000000","California","1995","03","06","Adj","Not Prelim","2009",15249500,14031200,1218300,8.0
"06","01","000000","California","1995","03","07","Not adj","Not Prelim","2008",15437200,14137800,1299400,8.4
"06","01","000000","California","1995","03","07","Not adj","Not Prelim","2009",15437200,14137800,1299400,8.4
"06","01","000000","California","1995","03","07","Adj","Not Prelim","2008",15259700,14057400,1202300,7.9
"06","01","000000","California","1995","03","07","Adj","Not Prelim","2009",15262400,14043500,1218900,8.0
"06","01","000000","California","1995","03","08","Not adj","Not Prelim","2008",15379300,14172200,1207200,7.8
"06","01","000000","California","1995","03","08","Not adj","Not Prelim","2009",15379300,14172200,1207200,7.8
"06","01","000000","California","1995","03","08","Adj","Not Prelim","2008",15280400,14080100,1200300,7.9
"06","01","000000","California","1995","03","08","Adj","Not Prelim","2009",15275900,14060900,1215000,8.0
"06","01","000000","California","1995","03","09","Not adj","Not Prelim","2008",15302900,14135300,1167600,7.6
"06","01","000000","California","1995","03","09","Not adj","Not Prelim","2009",15302900,14135300,1167600,7.6
"06","01","000000","California","1995","03","09","Adj","Not Prelim","2008",15310700,14117300,1193400,7.8
"06","01","000000","California","1995","03","09","Adj","Not Prelim","2009",15285400,14077600,1207800,7.9
